id,short_name,long_name,age,dob,height_cm,weight_kg,nationality,club,overall_score,value_eur,wage_eur,team_position
234198,D. Dankerlui,Damil Dankerlui,22,8/24/1996,172,64,Netherlands,Willem II,67,950000,3000,SUB
239010,Delmás,Julián Javier Delmás Germán,24,4/20/1995,173,61,Spain,Real Zaragoza,67,950000,3000,SUB
239499,K. Eisele,Kai Eisele,24,6/25/1995,191,76,Germany,Hallescher FC,67,825000,1000,GK
242341,O. Mihálik,Ondřej Mihálik,22,4/2/1997,187,71,Czech Republic,Viktoria Plzeň,67,1100000,1000,SUB
242937,S. Ndlovu,Siphesihle Ndlovu,22,9/30/1996,170,68,South Africa,Orlando Pirates,67,1100000,1000,SUB
243716,S. van der Water,Silvester van der Water,22,9/30/1996,181,70,Netherlands,Heracles Almelo,67,1100000,3000,RM
243793,Allan Sousa,Allan Gonçalves Sousa,22,1/27/1997,172,64,Brazil,Sint-Truidense VV,67,1100000,4000,SUB
244297,G. Beridze,Giorgi Beridze,22,5/12/1997,174,71,Georgia,KAA Gent,67,1100000,7000,RES
244832,S. Ferreira,Sebastián Ferreira,21,2/13/1998,180,78,Paraguay,Monarcas Morelia,67,1100000,3000,SUB
245383,T. Mavromatis,Theofanis Mavromatis,22,1/16/1997,186,78,Greece,Panathinaikos FC,67,975000,1000,SUB
246834,Rúben Macedo,Rúben Daniel Fonseca Macedo,23,3/9/1996,171,63,Portugal,CD Aves,67,1100000,4000,RM
251534,Eduardo Kau,Eduardo de Sousa Santos,20,1/17/1999,190,85,Brazil,Os Belenenses,67,975000,2000,SUB
252275,N. Šipčić,Nikola Šipčić,24,5/17/1995,192,80,Serbia,CD Tenerife,67,975000,3000,SUB
208001,Paulo Otávio,Paulo Otávio Rosa da Silva,24,11/23/1994,174,68,Brazil,VfL Wolfsburg,67,925000,10000,RES
208668,D. Henen,David  Henen,23,4/19/1996,186,73,Belgium,Sporting de Charleroi,67,1000000,5000,SUB
211827,P. Klewin,Philipp Mickel Klewin,25,9/30/1993,192,86,Germany,DSC Arminia Bielefeld,67,775000,4000,SUB
211857,Alex Muñoz,Alejandro José Muñoz Miguel,24,7/30/1994,185,77,Spain,CD Tenerife,67,950000,3000,RCB
213933,L. Wahlqvist,Linus Wahlqvist,22,11/11/1996,183,80,Sweden,SG Dynamo Dresden,67,1000000,6000,RCB
214318,N. Orellana,Nicolás Iván Orellana Acuña,23,9/3/1995,180,73,Chile,CD Universidad de Concepción,67,1000000,2000,LW
214715,L. Povea,Leonardo Nicolás Povea Pérez,25,1/26/1994,176,73,Chile,CD Huachipato,67,950000,3000,SUB
215430,T. Lumanza Lembi,Tortol Lumanza Lembi,25,4/13/1994,178,70,Belgium,Stabæk Fotball,67,950000,2000,SUB
215443,P. Zinckernagel,Philip Zinckernagel,24,12/16/1994,175,70,Denmark,FK Bodø/Glimt,67,1000000,2000,ST
216265,U. Ikpeazu,Uche Ikpeazu,24,2/28/1995,191,78,England,Heart of Midlothian,67,1100000,3000,RS
217794,B. Véjar,Bryan Alfonso Vejar Utreras,23,7/14/1995,168,62,Chile,CD Palestino,67,925000,2000,LB
219661,P. Jaroszyński,Paweł Jaroszyński,24,10/2/1994,184,83,Poland,US Salernitana 1919,67,925000,1000,SUB
219767,O. Diakhité,Oumar Diakhité,25,12/9/1993,190,82,Senegal,Sepsi OSK,67,925000,4000,RES
220028,S. Adekugbe,Sam Adekugbe,24,1/16/1995,176,75,Canada,Vålerenga Fotball,67,925000,2000,SUB
220569,E. Babayan,Edgar Babayan,23,10/28/1995,180,73,Armenia,Hobro IK,67,1000000,4000,LM
220708,B. Borrello,Brandon Borrello,23,7/25/1995,177,82,Australia,SC Freiburg,67,1000000,7000,RM
221197,F. Onyedinma,Fred Onyedinma,22,11/24/1996,185,80,Nigeria,Wycombe Wanderers,67,1000000,3000,LW
222410,K. Veendorp,Keziah Veendorp,22,2/17/1997,183,77,Netherlands,FC Emmen,67,950000,2000,RCB
222773,L. Zander,Luca Zander,23,8/9/1995,186,73,Germany,FC St. Pauli,67,925000,5000,SUB
222843,Ronan,Ronan David Jeronimo,24,4/22/1995,195,89,Brazil,Rio Ave FC,67,1100000,3000,SUB
223255,A. Witry,Aslak Fonn Witry,23,3/10/1996,178,76,Norway,Djurgårdens IF,67,925000,2000,RB
223738,X. Mous,Xavier Mous,23,8/4/1995,188,80,Netherlands,PEC Zwolle,67,800000,2000,GK
224995,W. Pacheco,Walmer Pacheco Mejía,24,1/16/1995,173,60,Colombia,La Equidad,67,925000,1000,RB
225636,L. Boeder,Lukas Boeder,22,4/18/1997,184,81,Germany,MSV Duisburg,67,925000,1000,RCB
225955,M. Kvasina,Marko Kvasina,22,12/20/1996,194,82,Austria,SV Mattersburg,67,1100000,7000,RS
226523,F. Brorsson,Franz Brorsson,23,1/30/1996,187,83,Sweden,Malmö FF,67,950000,2000,SUB
226686,M. Christiansen,Max Christiansen,22,9/25/1996,185,82,Germany,SV Waldhof Mannheim,67,950000,1000,LDM
226787,S. Rosales,José Santiago Rosales,24,3/22/1995,180,72,Argentina,Patronato,67,1000000,5000,LS
228017,Zhang Yuning,张玉宁,22,1/5/1997,184,69,China PR,Beijing Sinobo Guoan FC,67,1100000,6000,LS
228388,M. Thiam,Mamadou Thiam,24,3/20/1995,180,82,Senegal,Barnsley,67,1000000,4000,SUB
228768,Xande Silva,Alexandre Costa Silva,22,3/16/1997,177,68,Portugal,West Ham United,67,1000000,19000,RES
230871,R. Holgado,Rodrigo Holgado,24,6/28/1995,179,80,Argentina,Audax Italiano,67,1100000,2000,SUB
231535,C. Borthwick-Jackson,Cameron Borthwick-Jackson,22,2/2/1997,189,73,England,Manchester United,67,925000,23000,RES
232439,L. Vignali,Luca Vignali,23,1/11/1996,183,75,Italy,Spezia,67,925000,1000,RB
232643,L. Guwara,Leon Guwara,23,6/28/1996,185,83,Germany,FC Utrecht,67,925000,5000,LB
233874,A. Ioniță,Alexandru Ioniță,24,12/15/1994,172,67,Romania,Universitatea Craiova,67,1000000,3000,SUB
234282,L. Samson,Louis Samson,23,7/3/1995,190,81,Germany,FC Erzgebirge Aue,67,950000,2000,SUB
236273,K. Bartolec,Karlo Bartolec,24,4/20/1995,176,78,Croatia,FC København,67,925000,6000,RB
236831,A. Seydel,Aaron Seydel,23,2/7/1996,199,90,Germany,1. FSV Mainz 05,67,1100000,9000,SUB
237429,G. Miura,三浦 弦太,24,3/1/1995,183,77,Japan,Gamba Osaka,67,950000,4000,CB
237635,F. Pick,Florian Pick,23,9/8/1995,176,67,Germany,1. FC Kaiserslautern,67,1000000,2000,LM
237647,A. Hrustić,Ajdin Hrustić,22,7/5/1996,178,70,Australia,FC Groningen,67,1000000,3000,RM
237890,A. Arellano,Aldo Misael Arellano Miranda,24,6/14/1995,174,63,Mexico,Querétaro,67,950000,3000,SUB
238450,S. Raggett,Sean Raggett,25,1/25/1994,196,89,England,Portsmouth,67,925000,4000,SUB
238557,L. Schweers,Lion Schweers,23,4/1/1996,188,89,Germany,FC Würzburger Kickers,67,950000,2000,SUB
238593,M. Heyer,Moritz Heyer,24,4/4/1995,184,76,Germany,VfL Osnabrück,67,950000,4000,SUB
238784,B. Rother,Björn Rother,22,7/29/1996,184,81,Germany,1. FC Magdeburg,67,950000,2000,SUB
238941,J. Balkovec,Jure Balkovec,24,9/9/1994,185,74,Slovenia,Empoli,67,925000,2000,SUB
239394,F. Flecker,Florian Flecker,23,10/29/1995,173,70,Austria,1. FC Union Berlin,67,1000000,11000,RES
239450,Tiago Castro,Tiago Augusto Oliveira Castro,23,1/31/1996,176,66,Portugal,Vitória de Setúbal,67,1000000,2000,SUB
239498,B. Henning,Bryan Henning,24,3/19/1995,173,72,Germany,VfL Osnabrück,67,950000,4000,SUB
239669,J. Levi,Jonathan Levi,23,1/23/1996,185,75,Sweden,IF Elfsborg,67,1000000,2000,RW
239703,M. Biankadi,Merveille Biankadi,24,5/9/1995,181,78,Germany,1. FC Heidenheim 1846,67,1000000,5000,SUB
240282,A. Matějů,Aleš Matějů,23,6/3/1996,184,79,Czech Republic,Brescia,67,925000,4000,SUB
243339,D. Bizimana,Djihad Bizimana,22,12/12/1996,180,77,Rwanda,Waasland-Beveren,67,1000000,4000,LDM
243887,T. Mohr,Tobias Mohr,23,8/24/1995,183,78,Germany,SpVgg Greuther Fürth,67,1000000,3000,CAM
244112,D. Kyereh,Daniel-Kofi Kyereh,23,3/8/1996,179,73,Germany,SV Wehen Wiesbaden,67,1100000,6000,RS
244375,O. Andrievskyi,Oleksandr Andrievskyi,25,6/25/1994,179,73,Ukraine,Dynamo Kyiv,67,950000,1000,SUB
245172,M. Di Gennaro,Matteo Di Gennaro,25,6/2/1994,192,85,Italy,Livorno,67,925000,1000,CB
246065,L. Haquin,Luis Haquin,21,11/15/1997,180,76,Bolivia,Puebla FC,67,950000,2000,RES
246307,L. Maboe,Lebohang Maboe,24,9/17/1994,172,66,South Africa,South Africa,67,0,0,
246878,S. Milošević,Stefan Milošević,23,6/23/1996,190,82,Montenegro,Waasland-Beveren,67,1100000,4000,SUB
246929,Gerson Rodrigues,Gerson Rodrigues Gouveia,24,6/20/1995,188,81,Luxembourg,Dynamo Kyiv,67,1000000,1000,SUB
251934,Luiz Henrique,Luiz Henrique Bezerra Santos,22,4/19/1997,171,64,Brazil,Moreirense FC,67,1000000,4000,SUB
202199,G. Long,George Long,25,11/5/1993,193,94,England,Hull City,67,750000,4000,SUB
204164,A. Ludwig,Alexander Ludwig,26,6/30/1993,184,85,Denmark,AC Horsens,67,900000,4000,LCB
204424,P. Izzo,Paul Izzo,24,1/6/1995,184,81,Australia,Adelaide United,67,750000,1000,GK
207916,L. Vigen,Lasse Vigen,24,8/15/1994,180,80,Denmark,Brøndby IF,67,1000000,6000,LCM
207956,P. Mpanzu,Pelly-Ruddock Mpanzu,25,3/22/1994,175,74,England,Luton Town,67,1000000,6000,CDM
208111,S. Sandberg,Simon Sandberg,25,3/25/1994,186,77,Sweden,Hammarby IF,67,900000,2000,RB
210217,C. Chapman,Connor Chapman,24,10/31/1994,188,83,Australia,Western United FC,67,925000,1000,LCM
211211,Caye Quintana,Cayetano Quintana Hernández,25,12/20/1993,180,74,Spain,Cádiz CF,67,1000000,4000,SUB
211623,R. Colclough,Ryan Colclough,24,12/27/1994,184,73,England,Scunthorpe United,67,1000000,6000,RM
212158,O. Osawe,Osayamen Osawe,25,9/3/1993,181,79,Nigeria,KFC Uerdingen 05,67,1000000,4000,ST
213301,S. Horvath,Sascha Horvath,22,8/22/1996,166,67,Austria,SG Dynamo Dresden,67,1000000,6000,RF
213957,L. Crecco,Luca Crecco,23,9/6/1995,183,76,Italy,Pescara,67,1000000,2000,LCM
214035,J. Martínez,Jefersson Justino Martínez Valverde,25,8/16/1993,183,79,Colombia,Millonarios FC,67,750000,1000,RES
214291,C. Rodríguez,Camilo Bryan Rodríguez Pedraza,24,3/4/1995,170,70,Chile,CD Everton de Viña del Mar,67,900000,1000,RB
214440,D. Melo,Dario Esteban Melo Pulgar,25,3/24/1994,179,76,Chile,Colo-Colo,67,750000,2000,SUB
216025,G. Navarrete,Gerardo Navarrete,24,7/14/1994,175,70,Chile,Coquimbo Unido,67,1000000,1000,RCM
216245,L. Cárdenas,Luis Cárdenas,25,9/15/1993,183,84,Mexico,Monterrey,67,750000,9000,SUB
219487,F. De Col,Filippo De Col,25,10/28/1993,184,83,Italy,Spezia,67,900000,2000,RES
219605,C. Cuevas,Cristian Alejandro Cuevas Jara,24,4/2/1995,175,65,Chile,CD Huachipato,67,900000,2000,SUB
219684,S. Nicholson,Sam Nicholson,24,1/20/1995,175,71,Scotland,Colorado Rapids,67,1000000,3000,RM
219836,Rubén Yáñez,Rubén Yáñez Alabart,25,10/12/1993,190,85,Spain,Getafe CF,67,750000,5000,RES
219938,L. Rosseti,Lorenzo Valerio Rosseti,24,8/5/1994,182,78,Italy,Ascoli,67,1000000,2000,SUB
220126,M. Diagne,Modou Diagne,25,1/3/1994,188,74,Senegal,Sporting de Charleroi,67,900000,5000,RCB
223009,E. Lancini,Edoardo Lancini,25,4/10/1994,188,79,Italy,Brescia,67,900000,4000,RES
223095,F. Palacios Martínez,Federico Palacios Martínez,24,4/9/1995,170,68,Spain,1. FC Nürnberg,67,1000000,5000,RES
223594,M. Spano-Rahou,Maxime Spano-Rahou,24,10/31/1994,184,79,France,Valenciennes FC,67,925000,2000,CB
224504,I. Poblete,Israel Elías Poblete Zúñiga,24,6/22/1995,173,65,Chile,CD Cobresal,67,1000000,1000,CAM
224511,E. Bonifacio,Ezequiel Augusto Bonifacio,25,5/9/1994,169,65,Argentina,Unión de Santa Fe,67,900000,5000,RM
224590,J. Benet,Jessy Benet,24,6/24/1995,186,75,France,Grenoble Foot 38,67,1000000,2000,SUB
224962,M. Al Kuwaykibi,Mohammed Marzouq Al Kuwaykibi,24,12/2/1994,168,61,Saudi Arabia,Ettifaq FC,67,1000000,8000,RM
225016,G. Di Noia,Giovanni Di Noia,24,7/3/1994,181,72,Italy,Chievo Verona,67,1000000,2000,SUB
225040,D. Liotti,Daniele Liotti,25,6/8/1994,180,75,Italy,Pisa,67,900000,1000,LB
225202,Carlos Nieto,Carlos Nieto Herrero,23,5/6/1996,179,74,Spain,Real Zaragoza,67,900000,3000,LB
225273,M. Thychosen,Mads Døhr Thychosen,22,6/27/1997,178,65,Denmark,FC Nordsjælland,67,900000,4000,RB
225327,L. Gonnelli,Lorenzo Gonnelli,26,6/28/1993,183,72,Italy,Livorno,67,900000,2000,RCB
225927,Q. Lecoeuche,Quentin Lecoeuche,25,2/4/1994,172,65,France,FC Lorient,67,900000,3000,SUB
226103,Akieme,Sergio Akieme Rodríguez,21,12/16/1997,175,65,Spain,Rayo Vallecano,67,900000,2000,SUB
226127,C. Depres,Clément Depres,24,11/25/1994,188,80,France,Nîmes Olympique,67,1000000,7000,SUB
226442,H. Pehlivan,Halil İbrahim Pehlivan,25,8/21/1993,183,72,Turkey,Gençlerbirliği SK,67,900000,5000,SUB
227622,S. Spierings,Stijn Spierings,23,3/12/1996,187,83,Netherlands,RKC Waalwijk,67,1000000,3000,RCM
228310,T. Deng,Thomas Deng,22,3/20/1997,182,74,Australia,Melbourne Victory,67,925000,3000,RCB
229713,J. Bizama,Jose Carlos Bizama Venegas,25,6/25/1994,178,75,Chile,Houston Dynamo,67,900000,3000,RES
230906,K. Osorio,Kelvin Osorio,25,10/29/1993,182,76,Colombia,Patriotas Boyacá FC,67,1000000,1000,CAM
232094,J. Niezgoda,Jarosław Niezgoda,24,3/15/1995,185,75,Poland,Legia Warszawa,67,1000000,4000,SUB
232823,H. Kawabe,川邉 骏,23,9/8/1995,178,70,Japan,Sanfrecce Hiroshima,67,1000000,4000,RCM
234195,D. Warmerdam,Django Warmerdam,23,9/2/1995,180,73,Netherlands,FC Groningen,67,1000000,3000,SUB
234196,J. Bruijn,Jordy Bruijn,22,7/23/1996,171,67,Netherlands,SC Heerenveen,67,1000000,3000,CAM
235277,R. Popa,Răzvan Ștefan Popa,22,1/4/1997,189,86,Romania,Gaz Metan Mediaş,67,925000,3000,SUB
236405,Lasure,Daniel Lasure Briz,25,2/27/1994,176,72,Spain,Real Zaragoza,67,900000,3000,SUB
236752,D. Bamba,Daouda Karamoko Bamba,24,3/5/1995,184,75,Ivory Coast,SK Brann,67,1000000,3000,SUB
237010,Deng Hanwen,邓涵文,24,1/8/1995,178,73,China PR,Guangzhou Evergrande Taobao FC,67,900000,6000,SUB
237214,L. Abubakar,Lalas Abubakar,24,12/24/1994,183,82,Ghana,Colorado Rapids,67,925000,2000,RCB
237442,Eric Curbelo,Éric Curbelo de la Fe,25,1/14/1994,173,69,Spain,UD Las Palmas,67,900000,4000,SUB
237453,A. Onaiwu,奥奈 武,23,11/8/1995,180,74,Japan,Oita Trinita,67,1000000,2000,ST
237461,C. Colmán,Cristian Colmán,25,2/26/1994,183,79,Paraguay,FC Dallas,67,1000000,3000,RES
237541,André Pedrosa,André Alexandre Antunes Pedrosa,22,4/12/1997,185,70,Portugal,Vitória de Setúbal,67,925000,2000,SUB
238636,R. Preißinger,Rico Preißinger,22,7/21/1996,185,78,Germany,1. FC Magdeburg,67,925000,2000,LDM
242673,V. Gvilia,Valeriane Gvilia,25,5/24/1994,182,79,Georgia,Legia Warszawa,67,1000000,4000,CAM
242708,M. Adams,Mohammed Adams,22,9/23/1996,168,75,England,Atlanta United,67,925000,2000,SUB
245157,Stoichkov,Juan Diego Molina Martínez,25,11/5/1993,178,75,Spain,AD Alcorcón,67,1000000,4000,SUB
246118,U. Meraş,Umut Meraş,23,12/20/1995,178,74,Turkey,Le Havre AC,67,900000,3000,LB
246406,X. Arreaga,Xavier Arreaga,24,9/28/1994,183,75,Ecuador,Seattle Sounders FC,67,925000,2000,LCB
247215,V. Savićević,Vukan Savićević,25,1/29/1994,179,72,Montenegro,Wisła Kraków,67,1000000,3000,CDM
248777,J. Mellot,Jérémy Mellot,25,3/28/1994,178,77,France,En Avant de Guingamp,67,900000,3000,RB
251899,Rômulo,Rômulo da Silva Machado,23,1/10/1996,185,75,Brazil,Portimonense SC,67,925000,3000,RCM
252721,D. Takagi,高木 大輔,23,10/14/1995,170,64,Japan,Gamba Osaka,67,1000000,4000,SUB
198039,M. Gillespie,Mark Gillespie,27,3/27/1992,192,88,England,Motherwell,67,700000,2000,GK
199917,J. Forster-Caskey,Jake Forster-Caskey,25,4/25/1994,178,64,England,Charlton Athletic,67,975000,6000,SUB
201847,L. Bostyn,Louis Bostyn,25,10/4/1993,196,86,Belgium,SV Zulte-Waregem,67,725000,4000,SUB
201978,P. Parzyszek,Piotr Parzyszek,25,9/8/1993,190,80,Poland,Piast Gliwice,67,1000000,3000,LS
204220,C. Edwards,Curtis Edwards,25,1/12/1994,180,70,England,Djurgårdens IF,67,975000,2000,SUB
204458,A. Oshilaja,Abdulyussuf Adedeji Adeniyi Oshilaja,26,2/26/1993,181,75,England,Charlton Athletic,67,875000,6000,SUB
204626,T. Grøgaard,Thomas Grøgaard,25,2/8/1994,180,73,Norway,SK Brann,67,875000,2000,LB
204922,A. Leitner,Andreas Leitner,25,3/25/1994,184,72,Austria,FC Admira Wacker Mödling,67,725000,3000,GK
205393,J. Baldwin,Jack  Baldwin,26,6/30/1993,185,70,England,Sunderland,67,875000,5000,SUB
206053,D. Marsura,Davide Marsura,25,2/20/1994,187,78,Italy,Livorno,67,1000000,2000,LF
207763,A. Mendoza,Alan Omar Mendoza López,25,9/28/1993,173,77,Mexico,U.N.A.M.,67,875000,6000,SUB
208666,Bruninho,Bruno Felipe de Abreu Barbosa,25,12/16/1993,174,64,Brazil,CD Aves,67,875000,4000,SUB
209709,B. Edomwonyi,Bright Edomwonyi,24,7/24/1994,186,78,Nigeria,FK Austria Wien,67,1000000,6000,SUB
211132,Andrés Prieto,Andrés Tomás Prieto Albert,25,10/17/1993,194,93,Spain,RCD Espanyol,67,725000,6000,SUB
212443,S. Pasa,Simone Pasa,25,1/21/1994,184,85,Italy,Pordenone,67,975000,1000,SUB
212988,A. Deja,Adam Deja,26,6/24/1993,185,82,Poland,Arka Gdynia,67,875000,2000,RDM
213615,R. Williams,Ronwen Williams,27,1/21/1992,183,71,South Africa,South Africa,67,0,0,
213822,L. Cabrera,Luis Alberto Cabrera Figueroa,25,1/7/1994,167,73,Chile,Audax Italiano,67,900000,2000,SUB
216271,J. van Aken,Joost van Aken,25,5/13/1994,193,75,Netherlands,VfL Osnabrück,67,875000,5000,SUB
216295,T. Dierckx,Tuur Dierckx,24,5/9/1995,171,68,Belgium,Waasland-Beveren,67,1000000,4000,SUB
219680,C. Hountondji,Cédric Hountondji,25,1/19/1994,195,81,Benin,Clermont Foot 63,67,875000,2000,RCB
219700,P. Lipski,Patryk Lipski,25,6/12/1994,185,79,Poland,Lechia Gdańsk,67,975000,3000,SUB
219780,Claude Gonçalves,Joaquim Claude Gonçalves Araújo,25,4/9/1994,174,69,Portugal,Gil Vicente FC,67,900000,3000,SUB
219812,P. Ciurria,Patrick Ciurria,24,2/9/1995,178,67,Italy,Pordenone,67,1000000,1000,SUB
220122,Campins,Joan Campins Vidal,24,6/24/1995,180,71,Spain,Royal Excel Mouscron,67,875000,4000,RWB
220637,Moi Delgado,Moisés Delgado López,25,4/18/1994,173,60,Spain,Racing Santander,67,875000,3000,SUB
220886,B. Tuiloma,Bill Tuiloma,24,3/27/1995,178,79,New Zealand,Portland Timbers,67,900000,2000,LCB
222645,L. López,Leonel López,25,5/24/1994,175,71,Mexico,Club América,67,975000,15000,SUB
222830,F. Grillo,Fausto Grillo,26,2/20/1993,181,78,Argentina,Göztepe SK,67,875000,8000,SUB
223265,M. Devlin,Mikey Devlin,25,10/3/1993,188,79,Scotland,Aberdeen,67,875000,3000,SUB
223637,A. Polo,Andy Polo,24,9/29/1994,173,70,Peru,Portland Timbers,67,1000000,3000,RM
225115,M. Pinato,Marco Pinato,24,1/9/1995,175,66,Italy,Pisa,67,975000,1000,LCM
226786,A. Bono,Alexander Bono,25,4/25/1994,191,88,United States,Toronto FC,67,725000,2000,SUB
227150,M. Poletanović,Marko Poletanović,25,7/20/1993,187,75,Serbia,Jagiellonia Białystok,67,900000,3000,SUB
227788,An Hyeon Beom,안현범 安铉范,24,12/21/1994,179,74,Korea Republic,Jeju United FC,67,1000000,2000,SUB
229677,F. Bambock,Franck-Yves Bambock,24,4/7/1995,181,78,France,Clube Sport Marítimo,67,900000,3000,LDM
231056,S. Marinović,Stefan Marinović,27,10/7/1991,192,95,New Zealand,Wellington Phoenix,67,700000,1000,GK
232477,S. Al Ghannam,Sultan Abdullah Al Ghannam,25,5/6/1994,174,62,Saudi Arabia,Al Nassr,67,875000,11000,RB
234748,Gu Sung Yun,구성윤 具圣润,25,6/27/1994,195,82,Korea Republic,Hokkaido Consadole Sapporo,67,725000,2000,GK
235474,G. Rolando,Gabriele Rolando,24,4/2/1995,182,71,Italy,Sampdoria,67,1000000,10000,RES
237226,J. Nyholm,Jesper Nyholm,25,9/10/1993,183,74,Sweden,AIK,67,875000,3000,RES
239179,Z. Arsenić,Zoran Arsenić,25,6/2/1994,187,75,Croatia,Jagiellonia Białystok,67,875000,3000,LCB
239928,T. Müller,Tobias Müller,24,7/8/1994,188,80,Germany,1. FC Magdeburg,67,900000,2000,LCB
241999,J. Billong,Jean-Claude Billong,25,12/28/1993,192,88,France,US Salernitana 1919,67,875000,2000,SUB
244949,F. Pierrot,Frantzdy Pierrot,24,3/29/1995,193,93,Haiti,Royal Excel Mouscron,67,1000000,4000,SUB
251600,Leandro Vilela,Leandro Vilela Sales Teixeira,24,6/29/1995,177,78,Brazil,Vitória de Setúbal,67,900000,2000,SUB
252085,Pablo Trigueros,Pablo Trigueros Estrada,26,4/4/1993,188,75,Spain,SD Ponferradina,67,875000,3000,RCB
194785,T. Flanagan,Tom Flanagan,27,1/17/1992,188,76,Northern Ireland,Sunderland,67,825000,5000,LCB
195427,J. Stockley,Jayden Stockley,25,9/15/1993,188,79,England,Preston North End,67,975000,10000,SUB
198175,L. Castaignos,Luc Castaignos,26,9/27/1992,188,85,Netherlands,Gyeongnam FC,67,975000,3000,LS
198702,K. Barmen,Kristoffer Barmen,25,8/19/1993,190,76,Norway,SK Brann,67,950000,3000,CDM
199748,J. Knudsen,Jonas Knudsen,26,9/16/1992,185,82,Denmark,Malmö FF,67,850000,3000,SUB
199769,M. Potzmann,Marvin Potzmann,25,12/7/1993,180,70,Austria,SK Rapid Wien,67,850000,6000,SUB
200746,J. Lundstram,John Lundstram,25,2/18/1994,181,74,England,Sheffield United,67,950000,11000,RCM
201446,G. Moncur,George Moncur,25,8/18/1993,176,63,England,Luton Town,67,950000,6000,SUB
201955,M. Haïdara,Massadio Haïdara,26,12/2/1992,179,76,France,Racing Club de Lens,67,825000,4000,SUB
202123,C. Aneke,Chukwuemeka Ademola Amachi Aneke,25,7/3/1993,191,83,England,Charlton Athletic,67,975000,7000,SUB
202617,V. Hladký,Václav Hladký,28,11/14/1990,189,80,Czech Republic,St. Mirren,67,700000,2000,GK
202808,Li Ke,李可,26,5/24/1993,171,70,China PR,Beijing Sinobo Guoan FC,67,925000,7000,RDM
203355,R. Hall,Rob Hall,25,10/20/1993,173,66,England,Oxford United,67,950000,4000,SUB
204322,R. McKenzie,Rory  McKenzie,25,10/7/1993,175,75,Scotland,Kilmarnock,67,950000,3000,RCM
204427,S. Parker,Shawn Parker,26,3/7/1993,181,78,Germany,SpVgg Greuther Fürth,67,975000,4000,RES
205232,D. McGeouch,Dylan McGeouch,26,1/15/1993,178,69,Scotland,Sunderland,67,925000,5000,LCM
205554,L. Zima,Lukáš Zima,25,1/9/1994,197,80,Czech Republic,Livorno,67,700000,1000,GK
205911,M. Chiosa,Marco Chiosa,25,11/19/1993,181,77,Italy,Virtus Entella,67,850000,1000,RCB
207610,R. Meara,Ryan Meara,28,11/15/1990,193,84,Republic of Ireland,New York Red Bulls,67,700000,2000,SUB
208299,M. Belyaev,Maxim Belyaev,27,9/30/1991,188,86,Russia,Russia,67,0,0,
208462,R. Pröpper,Robin Pröpper,25,9/23/1993,192,84,Netherlands,Heracles Almelo,67,850000,3000,LCB
208589,K. Pusch,Kolja Pusch,26,2/12/1993,181,76,Germany,1. FC Heidenheim 1846,67,950000,5000,SUB
210713,F. Holst,Frederik Holst,24,9/24/1994,175,71,Denmark,IF Elfsborg,67,850000,2000,RB
211056,Luis Valcarce,Luis Valcarce Vidal,26,2/3/1993,175,70,Spain,SD Ponferradina,67,825000,3000,SUB
211437,L. Bertone,Leonardo Bertone,25,3/14/1994,179,73,Switzerland,FC Cincinnati,67,950000,3000,RDM
212338,E. Ba,El-Hadji Ba,26,3/5/1993,183,75,France,Racing Club de Lens,67,850000,4000,RES
212374,Jefferson,Jefferson Nogueira Junior,25,1/22/1994,181,80,Brazil,Gazişehir Gaziantep F.K.,67,950000,5000,LDM
213204,S. Lundholm,Sam Lundholm,25,7/1/1994,180,75,Sweden,IK Sirius,67,950000,2000,RM
213509,Lucas,Lucas Alves de Araujo,26,7/22/1992,193,89,Brazil,FC Luzern,67,850000,5000,RCB
213530,N. Poulsen,Nicolai Poulsen,25,8/15/1993,176,70,Denmark,Aarhus GF,67,950000,5000,CDM
214175,C. Robles,Carlos Julio Robles Rocha,27,5/16/1992,171,70,Colombia,Deportes Tolima,67,825000,2000,LDM
214200,J. Zuluaga,Juan Pablo Zuluaga Estrada,26,6/15/1993,176,67,Colombia,América de Cali,67,825000,1000,RB
214509,N. Palacios,Nicolás Palacios Vidal,27,2/11/1992,190,73,Colombia,Independiente Medellín,67,825000,2000,RES
